BOROUGH,Job Type,Residential,Permit Status,Issuance Date,NTA_NAME
BROOKLYN,NB,YES,ISSUED,10/02/2023,Brownsville
BROOKLYN,NB,YES,ISSUED,10/02/2023,Brownsville
BROOKLYN,NB,YES,ISSUED,10/02/2023,Brownsville
BROOKLYN,NB,YES,ISSUED,10/02/2023,Brownsville
QUEENS,NB,YES,ISSUED,10/02/2023,Rego Park
QUEENS,NB,YES,ISSUED,10/02/2023,Rego Park
QUEENS,NB,YES,ISSUED,10/02/2023,Rego Park
BRONX,NB,YES,ISSUED,09/30/2023,Fordham South
MANHATTAN,NB,YES,ISSUED,09/29/2023,Midtown-Midtown South
BROOKLYN,NB,YES,ISSUED,09/29/2023,East New York
BRONX,NB,YES,ISSUED,09/29/2023,Morrisania-Melrose
BROOKLYN,NB,YES,ISSUED,09/29/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,09/29/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,09/29/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,09/29/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,09/29/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,09/28/2023,East Williamsburg
BRONX,NB,YES,ISSUED,09/28/2023,Williamsbridge-Olinville
BRONX,NB,YES,ISSUED,09/28/2023,Williamsbridge-Olinville
BROOKLYN,NB,YES,ISSUED,09/28/2023,Bushwick South
BRONX,NB,YES,ISSUED,09/28/2023,Allerton-Pelham Gardens
BROOKLYN,NB,YES,ISSUED,09/28/2023,Borough Park
BROOKLYN,NB,YES,ISSUED,09/28/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
BROOKLYN,NB,YES,ISSUED,09/28/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
QUEENS,NB,YES,ISSUED,09/28/2023,Hunters Point-Sunnyside-West Maspeth
BROOKLYN,NB,YES,ISSUED,09/28/2023,Flatbush
BRONX,NB,YES,ISSUED,09/28/2023,Allerton-Pelham Gardens
QUEENS,NB,YES,ISSUED,09/28/2023,Old Astoria
BROOKLYN,NB,YES,ISSUED,09/27/2023,Bushwick South
QUEENS,NB,YES,ISSUED,09/27/2023,Murray Hill
QUEENS,NB,YES,ISSUED,09/27/2023,St. Albans
QUEENS,NB,YES,ISSUED,09/27/2023,St. Albans
QUEENS,NB,YES,ISSUED,09/27/2023,St. Albans
BRONX,NB,YES,ISSUED,09/27/2023,Allerton-Pelham Gardens
QUEENS,NB,YES,ISSUED,09/27/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,09/27/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,09/27/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,09/27/2023,Queensbridge-Ravenswood-Long Island City
BRONX,NB,YES,ISSUED,09/27/2023,Allerton-Pelham Gardens
BRONX,NB,YES,ISSUED,09/27/2023,Allerton-Pelham Gardens
BROOKLYN,NB,YES,ISSUED,09/27/2023,Greenpoint
BROOKLYN,NB,YES,ISSUED,09/27/2023,Bushwick South
QUEENS,NB,YES,ISSUED,09/27/2023,Flushing
BROOKLYN,NB,YES,ISSUED,09/27/2023,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
BROOKLYN,NB,YES,ISSUED,09/27/2023,Greenpoint
BRONX,NB,YES,ISSUED,09/26/2023,West Farms-Bronx River
BROOKLYN,NB,YES,ISSUED,09/26/2023,Sunset Park West
BROOKLYN,NB,YES,ISSUED,09/26/2023,Sunset Park West
BROOKLYN,NB,YES,ISSUED,09/26/2023,Sunset Park West
BROOKLYN,NB,YES,ISSUED,09/26/2023,Crown Heights North
BROOKLYN,NB,YES,ISSUED,09/26/2023,East Flatbush-Farragut
BROOKLYN,NB,YES,ISSUED,09/26/2023,Flatbush
QUEENS,NB,YES,ISSUED,09/26/2023,Astoria
QUEENS,NB,YES,ISSUED,09/26/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,09/26/2023,Old Astoria
BRONX,NB,YES,ISSUED,09/25/2023,Belmont
QUEENS,NB,YES,ISSUED,09/25/2023,Flushing
QUEENS,NB,YES,ISSUED,09/25/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,09/25/2023,Flushing
QUEENS,NB,YES,ISSUED,09/25/2023,Flushing
QUEENS,NB,YES,ISSUED,09/25/2023,Flushing
QUEENS,NB,YES,ISSUED,09/22/2023,Whitestone
BROOKLYN,NB,YES,ISSUED,09/22/2023,Erasmus
QUEENS,NB,YES,ISSUED,09/22/2023,Queensbridge-Ravenswood-Long Island City
BROOKLYN,NB,YES,ISSUED,09/22/2023,Fort Greene
QUEENS,NB,YES,ISSUED,09/22/2023,Jamaica
BROOKLYN,NB,YES,ISSUED,09/22/2023,Crown Heights North
BROOKLYN,NB,YES,ISSUED,09/22/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,09/22/2023,Bushwick South
QUEENS,NB,YES,ISSUED,09/22/2023,Hammels-Arverne-Edgemere
BROOKLYN,NB,YES,ISSUED,09/22/2023,East Williamsburg
BROOKLYN,NB,YES,ISSUED,09/22/2023,East Williamsburg
MANHATTAN,NB,YES,ISSUED,09/22/2023,Morningside Heights
MANHATTAN,NB,YES,ISSUED,09/22/2023,Lenox Hill-Roosevelt Island
QUEENS,NB,YES,ISSUED,09/22/2023,Old Astoria
MANHATTAN,NB,YES,ISSUED,09/22/2023,Lenox Hill-Roosevelt Island
BROOKLYN,NB,YES,ISSUED,09/21/2023,Greenpoint
BROOKLYN,NB,YES,ISSUED,09/21/2023,Fort Greene
BROOKLYN,NB,YES,ISSUED,09/21/2023,Cypress Hills-City Line
BROOKLYN,NB,YES,ISSUED,09/21/2023,Prospect Lefferts Gardens-Wingate
BROOKLYN,NB,YES,ISSUED,09/21/2023,Prospect Lefferts Gardens-Wingate
BROOKLYN,NB,YES,ISSUED,09/21/2023,Prospect Lefferts Gardens-Wingate
BROOKLYN,NB,YES,ISSUED,09/21/2023,Dyker Heights
BROOKLYN,NB,YES,ISSUED,09/21/2023,Fort Greene
BRONX,NB,YES,ISSUED,09/21/2023,Morrisania-Melrose
BRONX,NB,YES,ISSUED,09/20/2023,Hunts Point
BRONX,NB,YES,ISSUED,09/20/2023,Hunts Point
BRONX,NB,YES,ISSUED,09/20/2023,Morrisania-Melrose
BRONX,NB,YES,ISSUED,09/20/2023,Morrisania-Melrose
BRONX,NB,YES,ISSUED,09/20/2023,Melrose South-Mott Haven North
QUEENS,NB,YES,ISSUED,09/20/2023,Rosedale
BRONX,NB,YES,ISSUED,09/20/2023,Melrose South-Mott Haven North
QUEENS,NB,YES,ISSUED,09/20/2023,Rosedale
BRONX,NB,YES,ISSUED,09/20/2023,Melrose South-Mott Haven North
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
STATEN ISLAND,NB,YES,ISSUED,09/20/2023,New Dorp-Midland Beach
STATEN ISLAND,NB,YES,ISSUED,09/20/2023,New Dorp-Midland Beach
BRONX,NB,YES,ISSUED,09/20/2023,Mott Haven-Port Morris
MANHATTAN,NB,YES,ISSUED,09/20/2023,Chinatown
BRONX,NB,YES,ISSUED,09/20/2023,Morrisania-Melrose
MANHATTAN,NB,YES,ISSUED,09/20/2023,Washington Heights North
QUEENS,NB,YES,ISSUED,09/20/2023,Fresh Meadows-Utopia
MANHATTAN,NB,YES,ISSUED,09/20/2023,Central Harlem North-Polo Grounds
BROOKLYN,NB,YES,ISSUED,09/20/2023,Greenpoint
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
QUEENS,NB,YES,ISSUED,09/20/2023,Far Rockaway-Bayswater
BROOKLYN,NB,YES,ISSUED,09/19/2023,Clinton Hill
QUEENS,NB,YES,ISSUED,09/19/2023,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
STATEN ISLAND,NB,YES,ISSUED,09/19/2023,West New Brighton-New Brighton-St. George
STATEN ISLAND,NB,YES,ISSUED,09/19/2023,West New Brighton-New Brighton-St. George
BROOKLYN,NB,YES,ISSUED,09/19/2023,Seagate-Coney Island
BROOKLYN,NB,YES,ISSUED,09/19/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,09/19/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,09/19/2023,Carroll Gardens-Columbia Street-Red Hook
BROOKLYN,NB,YES,ISSUED,09/19/2023,Carroll Gardens-Columbia Street-Red Hook
MANHATTAN,NB,YES,ISSUED,09/19/2023,Central Harlem North-Polo Grounds
BROOKLYN,NB,YES,ISSUED,09/18/2023,Stuyvesant Heights
BROOKLYN,NB,YES,ISSUED,09/18/2023,Stuyvesant Heights
BRONX,NB,YES,ISSUED,09/18/2023,East Tremont
MANHATTAN,NB,YES,ISSUED,09/18/2023,Central Harlem South
MANHATTAN,NB,YES,ISSUED,09/18/2023,Central Harlem South
BROOKLYN,NB,YES,ISSUED,09/18/2023,Stuyvesant Heights
BRONX,NB,YES,ISSUED,09/18/2023,West Concourse
BROOKLYN,NB,YES,ISSUED,09/15/2023,East New York
BROOKLYN,NB,YES,ISSUED,09/15/2023,Borough Park
BROOKLYN,NB,YES,ISSUED,09/15/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,09/15/2023,Clinton Hill
QUEENS,NB,YES,ISSUED,09/15/2023,Corona
QUEENS,NB,YES,ISSUED,09/15/2023,Glen Oaks-Floral Park-New Hyde Park
QUEENS,NB,YES,ISSUED,09/15/2023,Woodhaven
QUEENS,NB,YES,ISSUED,09/15/2023,Elmhurst-Maspeth
QUEENS,NB,YES,ISSUED,09/15/2023,Baisley Park
BROOKLYN,NB,YES,ISSUED,09/15/2023,Crown Heights North
QUEENS,NB,YES,ISSUED,09/15/2023,Flushing
MANHATTAN,NB,YES,ISSUED,09/15/2023,Midtown-Midtown South
QUEENS,NB,YES,ISSUED,09/15/2023,Forest Hills
BROOKLYN,NB,YES,ISSUED,09/15/2023,Clinton Hill
QUEENS,NB,YES,ISSUED,09/15/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,09/15/2023,Ft. Totten-Bay Terrace-Clearview
STATEN ISLAND,NB,YES,ISSUED,09/14/2023,Grasmere-Arrochar-Ft. Wadsworth
MANHATTAN,NB,YES,ISSUED,09/14/2023,East Harlem North
MANHATTAN,NB,YES,ISSUED,09/14/2023,East Harlem North
BROOKLYN,NB,YES,ISSUED,09/14/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
BROOKLYN,NB,YES,ISSUED,09/14/2023,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
BROOKLYN,NB,YES,ISSUED,09/14/2023,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
BROOKLYN,NB,YES,ISSUED,09/14/2023,Bensonhurst West
QUEENS,NB,YES,ISSUED,09/14/2023,Queensbridge-Ravenswood-Long Island City
QUEENS,NB,YES,ISSUED,09/14/2023,East Elmhurst
BROOKLYN,NB,YES,ISSUED,09/13/2023,Bensonhurst West
BRONX,NB,YES,ISSUED,09/13/2023,Claremont-Bathgate
BRONX,NB,YES,ISSUED,09/13/2023,Claremont-Bathgate
BRONX,NB,YES,ISSUED,09/13/2023,Allerton-Pelham Gardens
BROOKLYN,NB,YES,ISSUED,09/13/2023,Bushwick North
BROOKLYN,NB,YES,ISSUED,09/13/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,09/13/2023,Bushwick North
BRONX,NB,YES,ISSUED,09/13/2023,Allerton-Pelham Gardens
QUEENS,NB,YES,ISSUED,09/13/2023,Murray Hill
QUEENS,NB,YES,ISSUED,09/12/2023,Woodhaven
BROOKLYN,NB,YES,ISSUED,09/12/2023,Bedford
BROOKLYN,NB,YES,ISSUED,09/12/2023,Bedford
BROOKLYN,NB,YES,ISSUED,09/12/2023,Bedford
QUEENS,NB,YES,ISSUED,09/12/2023,Glendale
QUEENS,NB,YES,ISSUED,09/12/2023,Glendale
QUEENS,NB,YES,ISSUED,09/12/2023,College Point
BROOKLYN,NB,YES,ISSUED,09/12/2023,Brownsville
BROOKLYN,NB,YES,ISSUED,09/12/2023,Midwood
QUEENS,NB,YES,ISSUED,09/12/2023,Jamaica
QUEENS,NB,YES,ISSUED,09/12/2023,Murray Hill
BROOKLYN,NB,YES,ISSUED,09/12/2023,Stuyvesant Heights
BROOKLYN,NB,YES,ISSUED,09/12/2023,Stuyvesant Heights
QUEENS,NB,YES,ISSUED,09/12/2023,Woodhaven
BRONX,NB,YES,ISSUED,09/12/2023,Norwood
BRONX,NB,YES,ISSUED,09/12/2023,Norwood
QUEENS,NB,YES,ISSUED,09/12/2023,Astoria
BROOKLYN,NB,YES,ISSUED,09/12/2023,Bushwick South
QUEENS,NB,YES,ISSUED,09/12/2023,Bellerose
MANHATTAN,NB,YES,ISSUED,09/12/2023,East Harlem South
MANHATTAN,NB,YES,ISSUED,09/12/2023,East Harlem South
QUEENS,NB,YES,ISSUED,09/12/2023,Woodhaven
QUEENS,NB,YES,ISSUED,09/12/2023,Corona
MANHATTAN,NB,YES,ISSUED,09/12/2023,East Harlem South
QUEENS,NB,YES,ISSUED,09/12/2023,Elmhurst
BRONX,NB,YES,ISSUED,09/11/2023,Spuyten Duyvil-Kingsbridge
BRONX,NB,YES,ISSUED,09/11/2023,Spuyten Duyvil-Kingsbridge
BRONX,NB,YES,ISSUED,09/11/2023,University Heights-Morris Heights
BRONX,NB,YES,ISSUED,09/11/2023,West Farms-Bronx River
BRONX,NB,YES,ISSUED,09/11/2023,University Heights-Morris Heights
BRONX,NB,YES,ISSUED,09/11/2023,Williamsbridge-Olinville
BROOKLYN,NB,YES,ISSUED,09/10/2023,Crown Heights North
BRONX,NB,YES,ISSUED,09/09/2023,Belmont
BRONX,NB,YES,ISSUED,09/09/2023,Belmont
BRONX,NB,YES,ISSUED,09/09/2023,Belmont
BRONX,NB,YES,ISSUED,09/09/2023,Belmont
BRONX,NB,YES,ISSUED,09/09/2023,Belmont
BRONX,NB,YES,ISSUED,09/09/2023,Soundview-Castle Hill-Clason Point-Harding Park
BRONX,NB,YES,ISSUED,09/09/2023,Soundview-Castle Hill-Clason Point-Harding Park
QUEENS,NB,YES,ISSUED,09/08/2023,
QUEENS,NB,YES,ISSUED,09/08/2023,Flushing
QUEENS,NB,YES,ISSUED,09/08/2023,Laurelton
STATEN ISLAND,NB,YES,ISSUED,09/08/2023,West New Brighton-New Brighton-St. George
STATEN ISLAND,NB,YES,ISSUED,09/08/2023,West New Brighton-New Brighton-St. George
QUEENS,NB,YES,ISSUED,09/08/2023,
STATEN ISLAND,NB,YES,ISSUED,09/08/2023,Grymes Hill-Clifton-Fox Hills
BROOKLYN,NB,YES,ISSUED,09/08/2023,Flatlands
QUEENS,NB,YES,ISSUED,09/07/2023,Hollis
QUEENS,NB,YES,ISSUED,09/07/2023,Whitestone
QUEENS,NB,YES,ISSUED,09/07/2023,Astoria
STATEN ISLAND,NB,YES,ISSUED,09/07/2023,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
MANHATTAN,NB,YES,ISSUED,09/07/2023,Chinatown
BROOKLYN,NB,YES,ISSUED,09/07/2023,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
BROOKLYN,NB,YES,ISSUED,09/07/2023,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
BROOKLYN,NB,YES,ISSUED,09/07/2023,Canarsie
STATEN ISLAND,NB,YES,ISSUED,09/07/2023,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
STATEN ISLAND,NB,YES,ISSUED,09/07/2023,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
BRONX,NB,YES,ISSUED,09/06/2023,Bedford Park-Fordham North
QUEENS,NB,YES,ISSUED,09/06/2023,Middle Village
QUEENS,NB,YES,ISSUED,09/06/2023,Briarwood-Jamaica Hills
MANHATTAN,NB,YES,ISSUED,09/06/2023,Lenox Hill-Roosevelt Island
QUEENS,NB,YES,ISSUED,09/06/2023,Woodhaven
BROOKLYN,NB,YES,ISSUED,09/06/2023,Bedford
QUEENS,NB,YES,ISSUED,09/06/2023,South Ozone Park
BROOKLYN,NB,YES,ISSUED,09/06/2023,Stuyvesant Heights
BROOKLYN,NB,YES,ISSUED,09/06/2023,Crown Heights North
BROOKLYN,NB,YES,ISSUED,09/06/2023,Ocean Hill
MANHATTAN,NB,YES,ISSUED,09/06/2023,Lenox Hill-Roosevelt Island
QUEENS,NB,YES,ISSUED,09/06/2023,Jamaica
STATEN ISLAND,NB,YES,ISSUED,09/06/2023,Mariner's Harbor-Arlington-Port Ivory-Graniteville
QUEENS,NB,YES,ISSUED,09/06/2023,Elmhurst-Maspeth
BROOKLYN,NB,YES,ISSUED,09/06/2023,Park Slope-Gowanus
BROOKLYN,NB,YES,ISSUED,09/06/2023,Crown Heights North
QUEENS,NB,YES,ISSUED,09/06/2023,South Jamaica
QUEENS,NB,YES,ISSUED,09/06/2023,East Elmhurst
BROOKLYN,NB,YES,ISSUED,09/06/2023,Bedford
BRONX,NB,YES,ISSUED,09/06/2023,Highbridge
BROOKLYN,NB,YES,ISSUED,09/05/2023,East Williamsburg
BROOKLYN,NB,YES,ISSUED,09/05/2023,Flatbush
QUEENS,NB,YES,ISSUED,09/05/2023,Hunters Point-Sunnyside-West Maspeth
BRONX,NB,YES,ISSUED,09/05/2023,Belmont
BRONX,NB,YES,ISSUED,09/05/2023,Bedford Park-Fordham North
BRONX,NB,YES,ISSUED,09/05/2023,Bedford Park-Fordham North
BRONX,NB,YES,ISSUED,09/05/2023,Bedford Park-Fordham North
BROOKLYN,NB,YES,ISSUED,09/05/2023,North Side-South Side
STATEN ISLAND,NB,YES,ISSUED,09/05/2023,Old Town-Dongan Hills-South Beach
MANHATTAN,NB,YES,ISSUED,09/05/2023,Central Harlem North-Polo Grounds
MANHATTAN,NB,YES,ISSUED,09/05/2023,Central Harlem North-Polo Grounds
BROOKLYN,NB,YES,ISSUED,09/05/2023,East New York
BROOKLYN,NB,YES,ISSUED,09/05/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,09/05/2023,Bushwick South
MANHATTAN,NB,YES,ISSUED,09/05/2023,Clinton
BRONX,NB,YES,ISSUED,09/05/2023,Eastchester-Edenwald-Baychester
BRONX,NB,YES,ISSUED,09/05/2023,Eastchester-Edenwald-Baychester
BRONX,NB,YES,ISSUED,09/05/2023,Melrose South-Mott Haven North
STATEN ISLAND,NB,YES,ISSUED,09/05/2023,Arden Heights
BROOKLYN,NB,YES,ISSUED,09/05/2023,Crown Heights North
BROOKLYN,NB,YES,ISSUED,09/05/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,09/05/2023,Bushwick South
QUEENS,NB,YES,ISSUED,09/05/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,09/04/2023,Hunters Point-Sunnyside-West Maspeth
QUEENS,NB,YES,ISSUED,09/01/2023,Astoria
BRONX,NB,YES,ISSUED,09/01/2023,Morrisania-Melrose
MANHATTAN,NB,YES,ISSUED,09/01/2023,East Harlem North
BRONX,NB,YES,ISSUED,09/01/2023,Hunts Point
BRONX,NB,YES,ISSUED,09/01/2023,Hunts Point
BRONX,NB,YES,ISSUED,09/01/2023,Hunts Point
BROOKLYN,NB,YES,ISSUED,08/31/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,08/31/2023,Clinton Hill
BROOKLYN,NB,YES,ISSUED,08/31/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,08/31/2023,Borough Park
QUEENS,NB,YES,ISSUED,08/31/2023,Woodhaven
QUEENS,NB,YES,ISSUED,08/31/2023,Whitestone
BRONX,NB,YES,ISSUED,08/31/2023,Williamsbridge-Olinville
BROOKLYN,NB,YES,ISSUED,08/31/2023,Clinton Hill
QUEENS,NB,YES,ISSUED,08/31/2023,Elmhurst
QUEENS,NB,YES,ISSUED,08/31/2023,Elmhurst
QUEENS,NB,YES,ISSUED,08/31/2023,Whitestone
QUEENS,NB,YES,ISSUED,08/31/2023,Woodhaven
QUEENS,NB,YES,ISSUED,08/31/2023,Whitestone
BROOKLYN,NB,YES,ISSUED,08/31/2023,North Side-South Side
QUEENS,NB,YES,ISSUED,08/30/2023,East Flushing
STATEN ISLAND,NB,YES,ISSUED,08/30/2023,Arden Heights
BROOKLYN,NB,YES,ISSUED,08/30/2023,Sunset Park West
MANHATTAN,NB,YES,ISSUED,08/30/2023,Morningside Heights
BROOKLYN,NB,YES,ISSUED,08/30/2023,Sunset Park West
BROOKLYN,NB,YES,ISSUED,08/30/2023,Sunset Park West
BROOKLYN,NB,YES,ISSUED,08/30/2023,Sunset Park West
BROOKLYN,NB,YES,ISSUED,08/30/2023,Borough Park
STATEN ISLAND,NB,YES,ISSUED,08/30/2023,Grymes Hill-Clifton-Fox Hills
STATEN ISLAND,NB,YES,ISSUED,08/30/2023,Grymes Hill-Clifton-Fox Hills
STATEN ISLAND,NB,YES,ISSUED,08/30/2023,Grymes Hill-Clifton-Fox Hills
MANHATTAN,NB,YES,ISSUED,08/30/2023,Central Harlem North-Polo Grounds
MANHATTAN,NB,YES,ISSUED,08/30/2023,Central Harlem North-Polo Grounds
BROOKLYN,NB,YES,ISSUED,08/30/2023,Borough Park
QUEENS,NB,YES,ISSUED,08/29/2023,Astoria
MANHATTAN,NB,YES,ISSUED,08/29/2023,West Village
MANHATTAN,NB,YES,ISSUED,08/29/2023,West Village
MANHATTAN,NB,YES,ISSUED,08/29/2023,West Village
BRONX,NB,YES,ISSUED,08/29/2023,Williamsbridge-Olinville
STATEN ISLAND,NB,YES,ISSUED,08/29/2023,Old Town-Dongan Hills-South Beach
BROOKLYN,NB,YES,ISSUED,08/29/2023,Bedford
BROOKLYN,NB,YES,ISSUED,08/29/2023,East New York
MANHATTAN,NB,YES,ISSUED,08/29/2023,Marble Hill-Inwood
BROOKLYN,NB,YES,ISSUED,08/29/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,08/29/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,08/29/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,08/29/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,08/29/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,08/29/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,08/29/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,08/29/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,08/29/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,08/29/2023,Kensington-Ocean Parkway
BROOKLYN,NB,YES,ISSUED,08/29/2023,Kensington-Ocean Parkway
BROOKLYN,NB,YES,ISSUED,08/29/2023,Kensington-Ocean Parkway
BROOKLYN,NB,YES,ISSUED,08/29/2023,North Side-South Side
BROOKLYN,NB,YES,ISSUED,08/29/2023,Bushwick North
BROOKLYN,NB,YES,ISSUED,08/29/2023,Kensington-Ocean Parkway
QUEENS,NB,YES,ISSUED,08/29/2023,Steinway
QUEENS,NB,YES,ISSUED,08/29/2023,Steinway
BROOKLYN,NB,YES,ISSUED,08/29/2023,Brownsville
BRONX,NB,YES,ISSUED,08/29/2023,Williamsbridge-Olinville
BROOKLYN,NB,YES,ISSUED,08/28/2023,Crown Heights South
BROOKLYN,NB,YES,ISSUED,08/28/2023,Brownsville
QUEENS,NB,YES,ISSUED,08/28/2023,Richmond Hill
QUEENS,NB,YES,ISSUED,08/28/2023,Middle Village
QUEENS,NB,YES,ISSUED,08/28/2023,Richmond Hill
QUEENS,NB,YES,ISSUED,08/28/2023,Richmond Hill
QUEENS,NB,YES,ISSUED,08/28/2023,St. Albans
QUEENS,NB,YES,ISSUED,08/28/2023,St. Albans
MANHATTAN,NB,YES,ISSUED,08/28/2023,Yorkville
BROOKLYN,NB,YES,ISSUED,08/26/2023,Bushwick South
BROOKLYN,NB,YES,ISSUED,08/26/2023,Bushwick North
BROOKLYN,NB,YES,ISSUED,08/26/2023,Bushwick North
BROOKLYN,NB,YES,ISSUED,08/25/2023,Flatbush
BROOKLYN,NB,YES,ISSUED,08/25/2023,Bedford
BROOKLYN,NB,YES,ISSUED,08/25/2023,Bensonhurst West
BROOKLYN,NB,YES,ISSUED,08/25/2023,East Williamsburg
BROOKLYN,NB,YES,ISSUED,08/25/2023,East Williamsburg
BROOKLYN,NB,YES,ISSUED,08/25/2023,East Flatbush-Farragut
QUEENS,NB,YES,ISSUED,08/25/2023,Whitestone
BROOKLYN,NB,YES,ISSUED,08/25/2023,East Flatbush-Farragut
BROOKLYN,NB,YES,ISSUED,08/25/2023,East Flatbush-Farragut
MANHATTAN,NB,YES,ISSUED,08/25/2023,Midtown-Midtown South
MANHATTAN,NB,YES,ISSUED,08/25/2023,Midtown-Midtown South
MANHATTAN,NB,YES,ISSUED,08/25/2023,Lenox Hill-Roosevelt Island
BRONX,NB,YES,ISSUED,08/25/2023,Crotona Park East
BRONX,NB,YES,ISSUED,08/25/2023,Crotona Park East
BRONX,NB,YES,ISSUED,08/25/2023,Crotona Park East
BRONX,NB,YES,ISSUED,08/25/2023,Williamsbridge-Olinville
BROOKLYN,NB,YES,ISSUED,08/24/2023,East Williamsburg
BROOKLYN,NB,YES,ISSUED,08/24/2023,Madison
QUEENS,NB,YES,ISSUED,08/24/2023,Flushing
QUEENS,NB,YES,ISSUED,08/24/2023,Flushing
BRONX,NB,YES,ISSUED,08/24/2023,Melrose South-Mott Haven North
QUEENS,NB,YES,ISSUED,08/24/2023,Hammels-Arverne-Edgemere
BRONX,NB,YES,ISSUED,08/24/2023,Williamsbridge-Olinville
BRONX,NB,YES,ISSUED,08/24/2023,Williamsbridge-Olinville
BRONX,NB,YES,ISSUED,08/24/2023,Williamsbridge-Olinville
QUEENS,NB,YES,ISSUED,08/23/2023,Astoria
BROOKLYN,NB,YES,ISSUED,08/23/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,08/23/2023,Erasmus
BROOKLYN,NB,YES,ISSUED,08/23/2023,Borough Park
BROOKLYN,NB,YES,ISSUED,08/23/2023,North Side-South Side
QUEENS,NB,YES,ISSUED,08/23/2023,Douglas Manor-Douglaston-Little Neck
BRONX,NB,YES,ISSUED,08/23/2023,Pelham Bay-Country Club-City Island
STATEN ISLAND,NB,YES,ISSUED,08/23/2023,Old Town-Dongan Hills-South Beach
BRONX,NB,YES,ISSUED,08/23/2023,Hunts Point
BRONX,NB,YES,ISSUED,08/23/2023,Hunts Point
BRONX,NB,YES,ISSUED,08/23/2023,Bedford Park-Fordham North
BRONX,NB,YES,ISSUED,08/23/2023,Bedford Park-Fordham North
BRONX,NB,YES,ISSUED,08/23/2023,Bedford Park-Fordham North
BROOKLYN,NB,YES,ISSUED,08/23/2023,
BROOKLYN,NB,YES,ISSUED,08/23/2023,
BROOKLYN,NB,YES,ISSUED,08/23/2023,
BROOKLYN,NB,YES,ISSUED,08/23/2023,Carroll Gardens-Columbia Street-Red Hook
BROOKLYN,NB,YES,ISSUED,08/23/2023,Carroll Gardens-Columbia Street-Red Hook
BROOKLYN,NB,YES,ISSUED,08/23/2023,Carroll Gardens-Columbia Street-Red Hook
QUEENS,NB,YES,ISSUED,08/23/2023,Richmond Hill
